Date,open,high,low,close,volume,vwap,timestamp,transactions,otc,Closing_price_change
2024-12-31 05:00:00,48.06,48.48,48.0201,48.23,637542.0,48.3037,1735621200000,8808,,0.0
2025-01-02 05:00:00,48.32,48.5592,48.05,48.19,1269189.0,48.2813,1735794000000,14311,,-0.0008
2025-01-03 05:00:00,48.09,48.16,47.7899,48.15,1558595.0,48.0076,1735880400000,17314,,-0.0008
2025-01-06 05:00:00,48.57,49.57,48.37,49.19,2779161.0,49.2265,1736139600000,29213,,0.0216
2025-01-07 05:00:00,49.66,50.0199,49.65,49.87,2816738.0,49.8325,1736226000000,26264,,0.0138
2025-01-08 05:00:00,49.13,49.4,48.74,49.23,2974647.0,49.1693,1736312400000,20334,,-0.0128
2025-01-10 05:00:00,49.35,49.4,48.69,48.73,2833364.0,48.8914,1736485200000,20650,,-0.0102
2025-01-13 05:00:00,48.52,48.65,48.43,48.61,2001224.0,48.5672,1736744400000,16503,,-0.0025
2025-01-14 05:00:00,48.41,48.59,47.88,48.45,1680806.0,48.2746,1736830800000,17602,,-0.0033
2025-01-15 05:00:00,49.58,49.805,49.04,49.37,2345109.0,49.3796,1736917200000,20700,,0.019
2025-01-16 05:00:00,49.89,51.08,49.79,50.74,5171154.0,50.5655,1737003600000,41351,,0.0277
2025-01-17 05:00:00,50.78,51.05,50.46,50.74,2426244.0,50.7323,1737090000000,21717,,0.0
2025-01-21 05:00:00,51.68,51.78,51.18,51.69,3510695.0,51.5916,1737435600000,32371,,0.0187
2025-01-22 05:00:00,51.69,51.69,51.2,51.51,1837034.0,51.4229,1737522000000,18732,,-0.0035
2025-01-23 05:00:00,52.36,52.37,51.77,51.98,2343660.0,51.9304,1737608400000,25927,,0.0091
2025-01-24 05:00:00,52.5,52.73,52.39,52.48,2141295.0,52.548,1737694800000,21055,,0.0096
2025-01-27 05:00:00,53.64,53.83,52.96,53.34,3039228.0,53.2807,1737954000000,29896,,0.0164
2025-01-28 05:00:00,53.57,53.62,52.755,52.97,2123071.0,53.0309,1738040400000,23753,,-0.0069
2025-01-29 05:00:00,52.84,53.03,52.14,52.15,3166759.0,52.6052,1738126800000,30163,,-0.0155
2025-01-30 05:00:00,53.82,54.86,53.7,54.15,4733137.0,54.0542,1738213200000,32554,,0.0384
2025-01-31 05:00:00,54.16,54.34,53.805,54.34,3199387.0,54.0946,1738299600000,30426,,0.0035
2025-02-03 05:00:00,53.42,53.96,53.15,53.35,1891093.0,53.4488,1738558800000,20876,,-0.0182
2025-02-04 05:00:00,53.54,53.675,53.03,53.5,1871255.0,53.3933,1738645200000,17795,,0.0028
2025-02-05 05:00:00,53.77,54.12,53.46,53.5,3201280.0,53.7542,1738731600000,24221,,0.0
2025-02-06 05:00:00,53.79,53.83,52.69,52.87,3458778.0,53.3001,1738818000000,29371,,-0.0118
2025-02-07 05:00:00,53.56,53.605,53.17,53.35,2332094.0,53.3818,1738904400000,22408,,0.0091
2025-02-10 05:00:00,53.44,53.641309,53.2,53.28,1541061.0,53.3577,1739163600000,17044,,-0.0013
2025-02-11 05:00:00,53.4,53.995,53.31,53.9,1328321.0,53.6679,1739250000000,16123,,0.0116
2025-02-12 05:00:00,53.87,54.87,53.76,54.56,2235018.0,54.4278,1739336400000,21723,,0.0122
2025-02-13 05:00:00,54.68,55.04,53.97,53.99,1985533.0,54.4998,1739422800000,22421,,-0.0104
2025-02-14 05:00:00,54.77,54.77,54.0548,54.5,1806439.0,54.4483,1739509200000,16329,,0.0094
2025-02-18 05:00:00,54.1,54.355,53.83,53.95,2081705.0,54.0811,1739854800000,23129,,-0.0101
2025-02-19 05:00:00,53.66,53.75,53.46,53.6,2752318.0,53.5811,1739941200000,17770,,-0.0065
2025-02-20 05:00:00,53.6,54.2498,53.6,54.13,1144395.0,54.0519,1740027600000,13688,,0.0099
2025-02-21 05:00:00,54.03,54.51,53.93,54.46,1424158.0,54.3249,1740114000000,18241,,0.0061
2025-02-24 05:00:00,54.01,54.12,53.685,53.75,1753020.0,53.8765,1740373200000,24241,,-0.013
2025-02-25 05:00:00,54.63,55.0,54.27,54.89,2763474.0,54.6288,1740459600000,25788,,0.0212
2025-02-26 05:00:00,54.6,55.2,54.57,54.95,1823142.0,54.9628,1740546000000,23065,,0.0011
2025-02-27 05:00:00,54.45,54.6,54.09,54.14,2239631.0,54.2668,1740632400000,21801,,-0.0147
2025-02-28 05:00:00,54.24,54.53,54.06,54.47,1597658.0,54.3434,1740718800000,13997,,0.0061
2025-03-03 05:00:00,56.27,56.81,56.27,56.52,4314411.0,56.4544,1740978000000,24047,,0.0376
2025-03-04 05:00:00,57.35,57.8386,57.09,57.7,4430819.0,57.5163,1741064400000,29678,,0.0209
2025-03-05 05:00:00,58.27,59.19,58.25,59.15,3617875.0,58.8208,1741150800000,29501,,0.0251
2025-03-06 05:00:00,58.93,59.72,58.8,59.42,5019436.0,59.2322,1741237200000,30130,,0.0046
2025-03-07 05:00:00,59.14,59.66,58.97,59.25,3783363.0,59.2854,1741323600000,20849,,-0.0029
2025-03-10 04:00:00,59.85,60.115,58.87,59.35,3099957.0,59.4695,1741579200000,24327,,0.0017
2025-03-11 04:00:00,59.85,59.88,58.36,58.74,1887242.0,58.8867,1741665600000,20706,,-0.0103
2025-03-12 04:00:00,58.07,58.07,57.44,57.69,3235742.0,57.692,1741752000000,29422,,-0.0179
2025-03-13 04:00:00,57.37,57.8628,57.34,57.75,3279571.0,57.6735,1741838400000,25904,,0.001
2025-03-14 04:00:00,57.88,57.925,57.56,57.75,1757649.0,57.7517,1741924800000,22547,,0.0
2025-03-17 04:00:00,58.33,59.05,58.29,58.92,3512952.0,58.6952,1742184000000,17388,,0.0203
2025-03-18 04:00:00,58.94,59.165,58.72,59.11,3381384.0,58.9811,1742270400000,15033,,0.0032
2025-03-19 04:00:00,59.13,59.13,58.205,58.6,3249066.0,58.7531,1742356800000,20959,,-0.0086
2025-03-20 04:00:00,58.02,58.155,57.18,57.79,2002405.0,57.7568,1742443200000,18462,,-0.0138
2025-03-21 04:00:00,57.41,57.595,56.62,56.9,1950466.0,56.9956,1742529600000,21009,,-0.0154
2025-03-24 04:00:00,56.07,56.42,55.78,55.93,1816162.0,55.9938,1742788800000,17578,,-0.017
2025-03-25 04:00:00,56.93,56.93,55.4,55.45,3950041.0,55.7307,1742875200000,30832,,-0.0086
2025-03-26 04:00:00,54.37,54.84,53.98,54.5,3002569.0,54.5304,1742961600000,26647,,-0.0171
2025-03-27 04:00:00,54.77,55.05,54.7,54.91,1320407.0,54.8861,1743048000000,15585,,0.0075
2025-03-28 04:00:00,55.84,55.995,55.62,55.82,2059752.0,55.7996,1743134400000,18413,,0.0166
2025-03-31 04:00:00,54.95,55.62,54.6,55.46,1559216.0,55.1595,1743393600000,23404,,-0.0064
2025-04-01 04:00:00,55.5,55.5,54.18,54.34,3810310.0,54.617,1743480000000,30617,,-0.0202
2025-04-02 04:00:00,53.87,54.44,53.78,53.95,1682651.0,53.9807,1743566400000,21959,,-0.0072
2025-04-03 04:00:00,55.66,55.77,54.58,54.62,1842284.0,55.0287,1743652800000,21687,,0.0124
2025-04-04 04:00:00,53.73,53.86,51.62,51.98,3162604.0,52.3367,1743739200000,30349,,-0.0483
2025-04-07 04:00:00,50.19,52.19,49.455,50.76,4010708.0,50.5769,1743998400000,40832,,-0.0235
2025-04-08 04:00:00,51.33,51.34,49.0,49.86,4267087.0,50.4401,1744084800000,43931,,-0.0177
2025-04-09 04:00:00,48.19,51.57,47.7,51.21,6026724.0,49.3216,1744171200000,51029,,0.0271
2025-04-10 04:00:00,50.21,50.21,48.72,49.66,2657836.0,49.629,1744257600000,31466,,-0.0303
2025-04-11 04:00:00,50.58,51.8,50.2,51.5,3191076.0,51.166,1744344000000,27580,,0.0371
2025-04-14 04:00:00,51.44,52.22,51.37,51.84,2649936.0,51.9322,1744603200000,21562,,0.0066
2025-04-15 04:00:00,51.28,51.91,50.51,50.6,6523732.0,51.0108,1744689600000,47502,,-0.0239
2025-04-16 04:00:00,51.59,51.62,50.3936,50.56,6232822.0,51.0215,1744776000000,45168,,-0.0008
2025-04-17 04:00:00,51.17,51.64,50.87,50.9,2856361.0,51.245,1744862400000,28387,,0.0067
2025-04-21 04:00:00,51.3,51.4,50.46,50.93,2604098.0,50.7848,1745208000000,27449,,0.0006
2025-04-22 04:00:00,51.25,52.255,51.25,51.85,4414249.0,51.8259,1745294400000,39387,,0.0181
2025-04-23 04:00:00,52.46,53.09,52.3,53.02,3052164.0,52.7819,1745380800000,34037,,0.0226
2025-04-24 04:00:00,52.86,53.695,52.38,53.54,4136648.0,53.2651,1745467200000,37330,,0.0098
2025-04-25 04:00:00,52.86,52.92,52.225,52.32,5488691.0,52.5655,1745553600000,34590,,-0.0228
2025-04-28 04:00:00,52.76,53.15,52.69,52.76,2005642.0,52.8569,1745812800000,27908,,0.0084
2025-04-29 04:00:00,53.14,53.805,52.94,53.72,2126435.0,53.4944,1745899200000,21492,,0.0182
2025-04-30 04:00:00,55.02,55.1,54.3,54.95,1687107.0,54.7365,1745985600000,22483,,0.0229
2025-05-01 04:00:00,55.1,55.125,53.94,54.1,1512228.0,54.3487,1746072000000,21285,,-0.0155
2025-05-02 04:00:00,55.5,55.73,55.26,55.44,2254699.0,55.4679,1746158400000,24834,,0.0248
2025-05-05 04:00:00,55.26,55.29,54.14,54.59,1720730.0,54.6573,1746417600000,21259,,-0.0153
2025-05-06 04:00:00,54.74,54.75,53.05,53.15,3507794.0,53.6434,1746504000000,30099,,-0.0264
2025-05-07 04:00:00,52.32,52.44,51.665,52.27,2128879.0,52.1645,1746590400000,31400,,-0.0166
2025-05-08 04:00:00,52.16,52.22,51.73,52.13,1886538.0,52.0686,1746676800000,22059,,-0.0027
2025-05-09 04:00:00,50.29,50.5997,49.88,49.9,2156987.0,50.2258,1746763200000,25503,,-0.0428
2025-05-12 04:00:00,49.97,51.22,49.88,51.06,2797149.0,50.5735,1747022400000,28650,,0.0232
2025-05-13 04:00:00,50.71,50.71,49.84,49.96,2973296.0,50.1277,1747108800000,28587,,-0.0215
2025-05-14 04:00:00,50.22,50.32,48.62,49.21,2810614.0,49.4005,1747195200000,29291,,-0.015
2025-05-15 04:00:00,50.04,50.87,49.86,50.86,2416642.0,50.4779,1747281600000,29594,,0.0335
2025-05-16 04:00:00,50.96,51.71,50.94,51.68,2724304.0,51.4088,1747368000000,29778,,0.0161
2025-05-19 04:00:00,51.65,52.29,51.61,52.28,1500932.0,52.0227,1747627200000,17290,,0.0116
2025-05-20 04:00:00,52.75,52.995,52.52,52.89,1216156.0,52.8143,1747713600000,14852,,0.0117
2025-05-21 04:00:00,53.16,53.36,52.81,52.9,1460584.0,53.0468,1747800000000,18503,,0.0002
2025-05-22 04:00:00,52.53,52.87,52.39,52.51,1716590.0,52.5489,1747886400000,19838,,-0.0074
2025-05-23 04:00:00,51.86,52.365,51.8,51.98,1833762.0,52.1042,1747972800000,19554,,-0.0101
2025-05-27 04:00:00,52.9,53.03,52.292472,52.39,1925566.0,52.527,1748318400000,24160,,0.0079
2025-05-28 04:00:00,52.18,52.38,51.8,51.99,3469075.0,52.099,1748404800000,32906,,-0.0076
2025-05-29 04:00:00,52.18,52.405,51.88,52.35,2236590.0,52.2172,1748491200000,23335,,0.0069
2025-05-30 04:00:00,49.91,49.92,48.585,49.37,4670843.0,49.3805,1748577600000,44558,,-0.0569
2025-06-02 04:00:00,48.99,49.31,48.82,49.19,2120976.0,49.1011,1748836800000,23818,,-0.0036
2025-06-03 04:00:00,49.01,49.545,48.7,49.19,3576483.0,49.1903,1748923200000,26077,,0.0
2025-06-04 04:00:00,49.37,49.77,49.37,49.5,1392345.0,49.5949,1749009600000,19874,,0.0063
2025-06-05 04:00:00,49.91,50.09,49.51,49.76,1887378.0,49.7629,1749096000000,17667,,0.0053
2025-06-06 04:00:00,49.97,50.56,49.96,50.47,1737574.0,50.3223,1749182400000,15929,,0.0143
2025-06-09 04:00:00,49.92,50.14,49.71,49.75,1797910.0,49.9071,1749441600000,19608,,-0.0143
2025-06-10 04:00:00,49.93,50.16,49.825,49.88,1184864.0,49.9456,1749528000000,17120,,0.0026
2025-06-11 04:00:00,49.86,50.0577,49.595,49.7,1579498.0,49.8073,1749614400000,20177,,-0.0036
2025-06-12 04:00:00,50.16,51.04,50.03,50.83,1947580.0,50.7171,1749700800000,19557,,0.0227
2025-06-13 04:00:00,49.46,50.3,49.32,49.67,2303893.0,49.8373,1749787200000,24468,,-0.0228
2025-06-16 04:00:00,50.02,50.18,49.33,49.41,1946030.0,49.6238,1750046400000,20802,,-0.0052
2025-06-17 04:00:00,48.98,49.11,48.18,48.22,2144599.0,48.5445,1750132800000,26852,,-0.0241
2025-06-18 04:00:00,47.91,48.025,47.42,47.62,2783185.0,47.707,1750219200000,35849,,-0.0124
2025-06-20 04:00:00,48.07,48.11,47.45,47.86,5607556.0,47.8004,1750392000000,40264,,0.005
2025-06-23 04:00:00,47.64,48.26,47.63,48.18,1415741.0,48.0065,1750651200000,15516,,0.0067
2025-06-24 04:00:00,48.45,48.93,48.39,48.42,2425656.0,48.5906,1750737600000,21616,,0.005
2025-06-25 04:00:00,48.15,48.15,47.555,47.8,1598316.0,47.7985,1750824000000,19080,,-0.0128
2025-06-26 04:00:00,48.31,48.46,48.09,48.37,1928174.0,48.2588,1750910400000,20384,,0.0119
2025-06-27 04:00:00,48.28,48.44,47.64,47.85,2683579.0,47.9906,1750996800000,26246,,-0.0108
