date,sentiment_mean,sentiment_std,sentiment_polarity,weighted_sentiment,sentiment_momentum,sentiment_volatility,sentiment_rsi,sentiment_macd,sentiment_rate_of_change,sentiment_acceleration,sentiment_ma_7d,sentiment_ma_14d,sentiment_trend_7d,sentiment_trend_14d,article_count,article_count_ma_7d,relevance_mean,source_count,Technology_sentiment_score,Finance_sentiment_score,Financial Markets_sentiment_score,Earnings_sentiment_score,Economy - Macro_sentiment_score,Manufacturing_sentiment_score
2024-07-19,-0.0121029999999999,0.1788745056513085,neutral,-0.0013497099183749,-0.0012865999999999,0.1444824156625326,50.0,0.0239011616541353,0.1189490033652593,0.0294718,0.0013360478030203,0.00491059539769,-0.0293898076923076,-0.0135097702702702,8,51.857142857142854,0.111518625,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20,0.262941,0.0,bullish,0.0212267010479999,0.2750439999999999,0.1539236314171617,50.0,-0.0555887007590132,-22.72527472527473,0.2763305999999999,0.0327850703594113,0.0223349055022196,0.2201431578947368,0.2439403414634146,1,43.857142857142854,0.080728,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21,0.042257,0.0,neutral,0.001761356274,-0.220684,0.1650632102779373,50.0,0.0221648851971557,-0.8392909435957115,-0.4957279999999999,0.0456060608356018,0.027021794599964,0.0897469333333333,0.065616447368421,1,33.285714285714285,0.041682,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,-0.032382625,0.171729358649789,neutral,-0.0025233310487343,-0.074639625,0.178435336723083,50.0,0.0317533974226804,-1.766325697517571,0.146044375,0.0400705409663865,0.0228025028982833,-0.038748639084507,-0.0590700838235294,8,24.285714285714285,0.077922375,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,-0.0194095714285714,0.0901933606404542,neutral,-0.0021318585962448,0.0129730535714285,0.1469324083138506,50.0,0.0294297457983193,-0.4006177254446967,0.0876126785714285,0.0357754862244897,0.0192342211086444,-0.0300653831932773,-0.049955945054945,7,13.142857142857142,0.1098354285714285,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24,-0.160125,0.2386397117301868,bearish,-0.0141044504999999,-0.1407154285714285,0.1668541436734767,50.0,-0.0157819962168978,7.249795756143877,-0.1536884821428571,0.0100516290816326,0.008166238781693,-0.1800669999999999,-0.1549517525773195,4,4.857142857142857,0.088084,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,0.0302251666666666,0.2042008151143542,neutral,0.0036004369659166,0.1903501666666666,0.176190811533696,50.0,-0.0164844574898785,-1.188759823054905,0.3310655952380952,0.0159147100340136,0.0107246508965389,0.0410415666666666,0.0358177696078431,6,5.0,0.1191205,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,0.0530531666666666,0.2760710088353478,neutral,0.0074904616531388,0.0228279999999999,0.1961668509940264,50.0,0.086814462745098,0.7552646525246618,-0.1675221666666666,0.0252227338435374,0.0132793908232789,0.0651561666666666,0.0357663589743589,6,4.714285714285714,0.1411878333333333,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,-0.278442,0.0,bearish,-0.036856810656,-0.3314951666666667,0.2022762240800857,50.0,-0.0053542708412637,-6.2483577794602265,-0.3543231666666667,-0.0521176947278911,-0.0096663121842398,-0.541383,-0.3212398421052632,1,4.714285714285714,0.132368,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28,0.096014,0.0,neutral,0.009357236398,0.374456,0.2396371785599629,50.0,-0.0150120074168798,-1.3448258524216892,0.7059511666666667,-0.0444381232993197,0.000583968768141,0.053757,0.1435039333333333,1,4.714285714285714,0.097457,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,0.1344931666666666,0.2000143126712852,neutral,0.0083353933283888,0.0384791666666666,0.2267620455403291,50.0,0.0133888354430379,0.4007662077058207,-0.3359768333333333,-0.0205987244897959,0.0097359082382953,0.1668757916666666,0.1281271525821596,6,4.428571428571429,0.0619763333333333,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,0.1025166666666666,0.1816023607564982,neutral,0.0136626011999999,-0.0319765,0.2192292274210437,50.0,0.039335446875,-0.2377555737032489,-0.0704556666666666,-0.0031806904761904,0.0162973978741496,0.121926238095238,0.0918608549019607,3,3.857142857142857,0.133272,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,-0.0141576,0.1971319435106852,neutral,-0.00059756964384,-0.1166742666666666,0.1929162056461562,50.0,0.0135097702702702,-1.138100471468054,-0.0846977666666666,0.0176717952380952,0.0138617121598639,0.1459674,-0.0340996,5,4.0,0.0422084,2,0.0,0.0,0.0,0.0,0.0,0.0
